Tambol_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
540703,0.0,-0.4444414063175846,-0.9155682822649533,-1.4511413942396338,-2.125883717378758,-3.1673458646888175
540704,0.0,-4.293694643145377,-8.845194379089303,-14.019301402446095,-20.537905333547233,-30.599345108014436
540705,0.0,-3.0848650799341524,-6.354953841173417,-10.072363532073735,-14.755745865532917,-21.984528253135867
540706,0.0,-0.5677444222518678,-1.1695777622375965,-1.8537368948239548,-2.715675465294967,-4.046074291139797
540707,0.0,-19.180082258820114,-39.51178877077916,-62.624703538100235,-91.74353242612713,-136.68833138255155
540801,0.0,-0.895752303596555,-1.845288009355136,-2.9247122978582807,-4.2846260720804645,-6.383647685055435
540802,0.0,-5.852647197118836,-12.056703234216354,-19.109422508556403,-27.994797971246278,-41.709340384974624
540803,0.0,-4.848733110796805,-9.988597332088382,-15.831552206163469,-23.192804773892966,-34.5548694364627
540804,0.0,-2.2862246674880886,-4.709720475927256,-7.464730343223297,-10.935632292121776,-16.29295592936625
540805,0.0,-1.1291831674554547,-2.3261655603954585,-3.686885183695815,-5.40118916804162,-8.047210689817197
540806,0.0,-8.099200806825241,-16.684699636480556,-26.444623259617586,-38.740672840701166,-57.71957746990706
550102,0.0,-0.608871107109273,-1.2543004898568135,-1.9880192410592261,-2.912395546829516,-4.339166773882911
550106,0.0,-0.8086612986306483,-1.6658768188496649,-2.640352288697369,-3.8680461883086217,-5.762986939883448
550117,0.0,-2.0865571295992598,-4.298396818656859,-6.812797770790237,-9.98056833621382,-14.870009863911507
550301,0.0,-0.804306002820029,-1.6569047234341554,-2.6261318539108944,-3.8472136278933404,-5.7319485893176045
550302,0.0,-1.463718044456464,-3.0153216973793877,-4.779171817957195,-7.001360164268649,-10.431299220277339
550303,0.0,-0.42594678408164777,-0.8774685704221823,-1.3907547796805597,-2.037418926043915,-3.0355425168789654
550304,0.0,-0.655588154934199,-1.350539603993252,-2.1405546280681045,-3.135855849769984,-4.67209940827615
550405,0.0,-0.458591603255568,-0.9447182924126638,-1.497343067219396,-2.1935679449069783,-3.268188331477405
550406,0.0,-0.5064677998696412,-1.0433453025702273,-1.6536631798773784,-2.4225727707065663,-3.609381728868142
550407,0.0,-0.462785120946924,-0.9533571179917975,-1.5110352818125934,-2.2136266767260007,-3.2980737578337527
550602,0.0,-0.7360258767638422,-1.5162447470290183,-2.4031910659564297,-3.520611276852059,-5.245345019464897
550606,0.0,-0.7786858865476136,-1.6041261894957537,-2.542479856775489,-3.7246656671347993,-5.549364860225776
550608,0.0,-1.7841360090873108,-3.6753963918471384,-5.825365456363555,-8.534006142077512,-12.71478248898143
550610,0.0,-1.0586798647228721,-2.180925745069272,-3.456685522792143,-5.063952760339495,-7.544763480392745
550709,0.0,-1.577755096056477,-3.2502428950082525,-5.15151310682345,-7.546830293127697,-11.243993039242776
550711,0.0,-0.462785120946924,-0.9533571179917975,-1.5110352818125934,-2.2136266767260007,-3.2980737578337527
551004,0.0,-0.7152680190756301,-1.4734826734756912,-2.335414782921326,-3.421320816872949,-5.097412550136023
551301,0.0,-1.1369827460171045,-2.3422330254078827,-3.7123515132221563,-5.438496666467588,-8.102794986312526
551303,0.0,-1.1305987448366168,-2.3290817102700214,-3.6915071718934804,-5.4079602583642705,-8.057298910897947
560104,0.0,-1.0133085671442688,-2.0874589339268144,-3.308544132069362,-4.846929545608292,-7.221421438633326
560110,0.0,-0.8957506871013621,-1.8452846793059865,-2.9247070198552527,-4.284618339945786,-6.383636164978116
560112,0.0,-0.3322355513315887,-0.6844194278843843,-1.0847791279617767,-1.5891726982914869,-2.3677022092328888
