Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
75,0.0,-0.013999999999999999,-0.028000000000000004,-0.042,-0.05600000000000001,-0.07
76,0.0,-0.03666666666666665,-0.07333333333333333,-0.11,-0.14666666666666667,-0.18333333333333335
77,0.0,-0.276,-0.552,-0.8280000000000001,-1.104,-1.38
78,0.0,-0.2061666666666666,-0.41233333333333333,-0.6185,-0.8246666666666667,-1.0308333333333335
79,0.0,-0.2773333333333332,-0.5546666666666666,-0.832,-1.1093333333333333,-1.3866666666666667
80,0.0,-0.31799999999999984,-0.6359999999999999,-0.954,-1.2719999999999998,-1.5899999999999999
81,0.0,-0.21233333333333326,-0.42466666666666664,-0.637,-0.8493333333333333,-1.0616666666666668
82,0.0,-0.33233333333333337,-0.6646666666666667,-0.9970000000000001,-1.3293333333333335,-1.6616666666666666
83,0.0,-0.13716666666666666,-0.2743333333333333,-0.4115,-0.5486666666666666,-0.6858333333333333
84,0.0,-0.23550000000000004,-0.471,-0.7065,-0.942,-1.1775
85,0.0,-0.31666666666666665,-0.6333333333333333,-0.95,-1.2666666666666666,-1.5833333333333333
86,0.0,-0.6793333333333336,-1.3586666666666667,-2.038,-2.7173333333333334,-3.3966666666666665
87,0.0,-0.35316666666666685,-0.7063333333333335,-1.0595,-1.412666666666667,-1.7658333333333336
88,0.0,-0.15116666666666667,-0.30233333333333334,-0.4535,-0.6046666666666667,-0.7558333333333334
89,0.0,-0.2596666666666667,-0.5193333333333334,-0.7790000000000001,-1.0386666666666668,-1.2983333333333333
90,0.0,-1.2203333333333335,-2.440666666666667,-3.6610000000000005,-4.881333333333334,-6.101666666666667
91,0.0,-0.2576666666666667,-0.5153333333333334,-0.7730000000000001,-1.0306666666666668,-1.2883333333333333
92,0.0,-0.3353333333333335,-0.6706666666666667,-1.006,-1.3413333333333335,-1.6766666666666667
93,0.0,-1.2136666666666667,-2.4273333333333333,-3.641,-4.854666666666667,-6.068333333333333
94,0.0,-0.4576666666666669,-0.9153333333333333,-1.373,-1.8306666666666667,-2.288333333333333
95,0.0,-0.12550000000000006,-0.251,-0.3765,-0.502,-0.6275
96,0.0,-0.718833333333333,-1.4376666666666664,-2.1565,-2.875333333333333,-3.5941666666666663
97,0.0,-0.3453333333333335,-0.6906666666666668,-1.036,-1.3813333333333335,-1.7266666666666668
98,0.0,-0.24016666666666664,-0.4803333333333334,-0.7205,-0.9606666666666668,-1.2008333333333334
99,0.0,-0.36383333333333345,-0.7276666666666667,-1.0915,-1.4553333333333334,-1.8191666666666666
100,0.0,-0.1878333333333334,-0.3756666666666667,-0.5635,-0.7513333333333334,-0.9391666666666667
101,0.0,-0.2703333333333333,-0.5406666666666666,-0.8109999999999999,-1.0813333333333333,-1.3516666666666668
102,0.0,-0.24499999999999988,-0.49,-0.735,-0.98,-1.225
103,0.0,-1.689,-3.378,-5.067,-6.756,-8.445
104,0.0,-0.7143333333333333,-1.4286666666666665,-2.143,-2.857333333333333,-3.5716666666666663
105,0.0,-0.38083333333333336,-0.7616666666666667,-1.1425,-1.5233333333333334,-1.9041666666666668
106,0.0,-0.6388333333333334,-1.2776666666666667,-1.9165,-2.5553333333333335,-3.194166666666667
107,0.0,-0.33750000000000013,-0.675,-1.0125,-1.35,-1.6875
108,0.0,-0.33433333333333315,-0.6686666666666665,-1.003,-1.337333333333333,-1.6716666666666664
109,0.0,-0.5468333333333333,-1.0936666666666666,-1.6404999999999998,-2.187333333333333,-2.734166666666667
110,0.0,-0.07166666666666666,-0.1433333333333333,-0.21499999999999997,-0.2866666666666666,-0.35833333333333334
111,0.0,-0.6106666666666665,-1.2213333333333334,-1.832,-2.4426666666666668,-3.0533333333333337
112,0.0,-0.23150000000000004,-0.46299999999999997,-0.6945,-0.9259999999999999,-1.1575
113,0.0,-0.5029999999999997,-1.0059999999999998,-1.509,-2.0119999999999996,-2.5149999999999997
114,0.0,-0.10366666666666668,-0.20733333333333331,-0.311,-0.41466666666666663,-0.5183333333333333
