Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
33,0.0,-0.005333333333333318,-0.010666666666666633,-0.01599999999999995,-0.021333333333333267,-0.02666666666666658
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,-0.027999999999999997,-0.05600000000000001,-0.084,-0.11200000000000002,-0.14
36,0.0,-0.02733333333333335,-0.05466666666666667,-0.082,-0.10933333333333334,-0.13666666666666666
37,0.0,-0.08566666666666667,-0.17133333333333334,-0.257,-0.3426666666666667,-0.42833333333333334
38,0.0,-0.05000000000000002,-0.1,-0.15,-0.2,-0.25
39,0.0,-0.036000000000000004,-0.07200000000000001,-0.10800000000000001,-0.14400000000000002,-0.18
40,0.0,-0.08049999999999996,-0.16099999999999998,-0.2415,-0.32199999999999995,-0.40249999999999997
41,0.0,-0.21733333333333338,-0.43466666666666665,-0.652,-0.8693333333333333,-1.0866666666666667
42,0.0,-0.9983333333333331,-1.9966666666666666,-2.995,-3.993333333333333,-4.991666666666667
43,0.0,-0.8568333333333333,-1.7136666666666667,-2.5705,-3.4273333333333333,-4.284166666666667
44,0.0,-0.8963333333333336,-1.7926666666666669,-2.689,-3.5853333333333337,-4.4816666666666665
45,0.0,-0.004833333333333332,-0.009666666666666667,-0.0145,-0.019333333333333334,-0.02416666666666667
46,0.0,-0.016833333333333325,-0.033666666666666664,-0.0505,-0.06733333333333333,-0.08416666666666667
47,0.0,-0.07050000000000001,-0.14100000000000001,-0.21150000000000002,-0.28200000000000003,-0.3525
48,0.0,-0.024833333333333332,-0.049666666666666665,-0.0745,-0.09933333333333333,-0.12416666666666666
49,0.0,-0.06216666666666665,-0.12433333333333332,-0.1865,-0.24866666666666665,-0.31083333333333335
50,0.0,-0.022499999999999992,-0.045,-0.0675,-0.09,-0.1125
51,0.0,-0.0703333333333333,-0.14066666666666666,-0.211,-0.2813333333333333,-0.3516666666666667
52,0.0,-0.3481666666666665,-0.6963333333333332,-1.0445,-1.3926666666666665,-1.7408333333333332
53,0.0,-0.08683333333333337,-0.1736666666666667,-0.2605,-0.3473333333333334,-0.4341666666666667
54,0.0,-0.662666666666667,-1.3253333333333335,-1.988,-2.650666666666667,-3.3133333333333335
55,0.0,-0.14200000000000002,-0.28400000000000003,-0.42600000000000005,-0.5680000000000001,-0.71
56,0.0,-0.064,-0.128,-0.192,-0.256,-0.32
57,0.0,-0.1905,-0.381,-0.5715,-0.762,-0.9525
58,0.0,-0.10283333333333333,-0.20566666666666666,-0.3085,-0.41133333333333333,-0.5141666666666667
59,0.0,-0.18866666666666665,-0.3773333333333333,-0.566,-0.7546666666666666,-0.9433333333333332
60,0.0,-0.13249999999999995,-0.265,-0.3975,-0.53,-0.6625000000000001
61,0.0,-0.021166666666666667,-0.042333333333333334,-0.0635,-0.08466666666666667,-0.10583333333333333
62,0.0,-0.027499999999999997,-0.05500000000000001,-0.0825,-0.11000000000000001,-0.1375
63,0.0,-0.18766666666666665,-0.3753333333333333,-0.563,-0.7506666666666666,-0.9383333333333332
64,0.0,-0.0566666666666667,-0.11333333333333334,-0.17,-0.22666666666666668,-0.2833333333333333
65,0.0,-0.009000000000000001,-0.018000000000000002,-0.027000000000000003,-0.036000000000000004,-0.045
66,0.0,-0.035,-0.07,-0.10500000000000001,-0.14,-0.175
67,0.0,-0.5131666666666668,-1.0263333333333335,-1.5395000000000003,-2.052666666666667,-2.5658333333333334
68,0.0,-0.08966666666666667,-0.17933333333333334,-0.269,-0.3586666666666667,-0.44833333333333336
69,0.0,-0.20066666666666655,-0.4013333333333333,-0.602,-0.8026666666666666,-1.0033333333333334
70,0.0,-0.25916666666666655,-0.5183333333333333,-0.7775,-1.0366666666666666,-1.2958333333333334
