OID,SUBBASIN,WUPND1,WUPND2,WUPND3,WUPND4,WUPND5,WUPND6,WUPND7,WUPND8,WUPND9,WUPND10,WUPND11,WUPND12,WURCH1,WURCH2,WURCH3,WURCH4,WURCH5,WURCH6,WURCH7,WURCH8,WURCH9,WURCH10,WURCH11,WURCH12,WUSHAL1,WUSHAL2,WUSHAL3,WUSHAL4,WUSHAL5,WUSHAL6,WUSHAL7,WUSHAL8,WUSHAL9,WUSHAL10,WUSHAL11,WUSHAL12,WUDEEP1,WUDEEP2,WUDEEP3,WUDEEP4,WUDEEP5,WUDEEP6,WUDEEP7,WUDEEP8,WUDEEP9,WUDEEP10,WUDEEP11,WUDEEP12
492,492,0,0,0,0,0,0,0,0,0,0,0,0,0.00105,0.00112,0.00103,0.00118,0.0012,0.00117,0.00105,0.00105,0.00108,0.00102,0.0011,0.00106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,493,0,0,0,0,0,0,0,0,0,0,0,0,0.00441,0.00469,0.00432,0.00494,0.00502,0.0049,0.00439,0.0044,0.00453,0.00427,0.0046,0.00442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,494,0,0,0,0,0,0,0,0,0,0,0,0,0.3219,0.35237,0.32135,0.30372,0.32527,0.33452,0.32175,0.3218,0.33245,0.3211,0.33283,0.32193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,495,0,0,0,0,0,0,0,0,0,0,0,0,0.08274,0.09008,0.08229,0.08013,0.08552,0.08706,0.08262,0.08266,0.08535,0.08209,0.08567,0.08277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,496,0,0,0,0,0,0,0,0,0,0,0,0,0.61793,0.67432,0.61554,0.59231,0.63259,0.64674,0.61727,0.61749,0.63773,0.61444,0.6394,0.61806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,497,0,0,0,0,0,0,0,0,0,0,0,0,0.00748,0.00796,0.00732,0.00807,0.00842,0.00825,0.00743,0.00744,0.00767,0.00724,0.00778,0.00748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,498,0,0,0,0,0,0,0,0,0,0,0,0,0.04102,0.04401,0.04039,0.069,0.04497,0.04461,0.04086,0.04092,0.04219,0.0401,0.04264,0.04107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,499,0,0,0,0,0,0,0,0,0,0,0,0,0.71674,0.78521,0.71591,0.67278,0.7219,0.74355,0.71653,0.71661,0.74038,0.71555,0.74096,0.71681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,500,0,0,0,0,0,0,0,0,0,0,0,0,0.07878,0.08483,0.07775,0.13539,0.08514,0.08498,0.07851,0.0786,0.08108,0.07729,0.0818,0.07885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,501,0,0,0,0,0,0,0,0,0,0,0,0,0.02958,0.0315,0.02897,0.03138,0.03326,0.03259,0.02938,0.02944,0.03033,0.02866,0.03076,0.02958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,502,0,0,0,0,0,0,0,0,0,0,0,0,0.03015,0.03209,0.02952,0.03439,0.03399,0.03329,0.02996,0.03002,0.03093,0.02921,0.03137,0.03017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,503,0,0,0,0,0,0,0,0,0,0,0,0,0.0793,0.08622,0.0788,0.07842,0.08222,0.08349,0.07908,0.07913,0.08169,0.07848,0.08204,0.07925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,504,0,0,0,0,0,0,0,0,0,0,0,0,0.02667,0.02832,0.02607,0.03252,0.03042,0.02968,0.02652,0.02657,0.02737,0.0258,0.0278,0.02672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,505,0,0,0,0,0,0,0,0,0,0,0,0,0.02498,0.02653,0.02442,0.02992,0.02842,0.02776,0.02484,0.02489,0.02564,0.02418,0.02603,0.02502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,506,0,0,0,0,0,0,0,0,0,0,0,0,0.07886,0.08472,0.07771,0.08404,0.08565,0.08515,0.07842,0.07853,0.08098,0.07705,0.08178,0.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,507,0,0,0,0,0,0,0,0,0,0,0,0,0.04065,0.04382,0.04015,0.04171,0.04376,0.04376,0.04052,0.04057,0.04185,0.03993,0.0422,0.04069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,508,0,0,0,0,0,0,0,0,0,0,0,0,0.01993,0.02139,0.01952,0.02183,0.02246,0.02201,0.01998,0.01999,0.02064,0.01953,0.02091,0.01997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,509,0,0,0,0,0,0,0,0,0,0,0,0,0.02649,0.02819,0.02594,0.02904,0.02997,0.02934,0.02635,0.02641,0.02721,0.02569,0.0276,0.02654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,510,0,0,0,0,0,0,0,0,0,0,0,0,0.09881,0.10618,0.09739,0.14672,0.10764,0.10707,0.09843,0.09857,0.10165,0.09674,0.10265,0.09891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,511,0,0,0,0,0,0,0,0,0,0,0,0,0.01141,0.01216,0.01114,0.01272,0.01366,0.01242,0.01146,0.01134,0.01305,0.01116,0.01189,0.01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,512,0,0,0,0,0,0,0,0,0,0,0,0,0.02555,0.02719,0.02463,0.02808,0.02768,0.0272,0.02525,0.02503,0.02979,0.02446,0.02635,0.02454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,513,0,0,0,0,0,0,0,0,0,0,0,0,0.01113,0.01181,0.01069,0.01249,0.01215,0.01188,0.01099,0.01088,0.01312,0.01061,0.01148,0.01065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,514,0,0,0,0,0,0,0,0,0,0,0,0,0.01561,0.01647,0.01489,0.01812,0.01725,0.01674,0.01537,0.0152,0.01874,0.01476,0.01609,0.01483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,515,0,0,0,0,0,0,0,0,0,0,0,0,0.00807,0.00852,0.00771,0.00932,0.00892,0.00866,0.00795,0.00786,0.00968,0.00764,0.00832,0.00767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,516,0,0,0,0,0,0,0,0,0,0,0,0,0.02286,0.02414,0.02183,0.02561,0.02524,0.02451,0.02252,0.02227,0.02741,0.02164,0.02357,0.02174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,517,0,0,0,0,0,0,0,0,0,0,0,0,0.02264,0.02407,0.0218,0.02426,0.0246,0.02413,0.02236,0.02216,0.0265,0.02164,0.02335,0.02172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,518,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0.00901,0.00816,0.00915,0.00927,0.00905,0.00837,0.00829,0.01004,0.00809,0.00876,0.00812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,519,0,0,0,0,0,0,0,0,0,0,0,0,0.09591,0.10204,0.09275,0.10185,0.10397,0.1025,0.09716,0.09518,0.10334,0.09409,0.09992,0.09449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,520,0,0,0,0,0,0,0,0,0,0,0,0,0.0247,0.02611,0.02362,0.02634,0.02705,0.02631,0.02427,0.02401,0.02939,0.02341,0.02545,0.02351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,521,0,0,0,0,0,0,0,0,0,0,0,0,0.09782,0.10372,0.09417,0.10418,0.10677,0.10465,0.09845,0.09656,0.10827,0.09508,0.10169,0.09551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,522,0,0,0,0,0,0,0,0,0,0,0,0,0.00821,0.00872,0.0079,0.00876,0.00894,0.00875,0.0081,0.00803,0.00965,0.00783,0.00847,0.00786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,523,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,0.01479,0.0134,0.01518,0.01502,0.01477,0.01372,0.01361,0.01616,0.01331,0.01433,0.01336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,524,0,0,0,0,0,0,0,0,0,0,0,0,0.04613,0.04854,0.04388,0.049,0.05131,0.04958,0.04537,0.04483,0.05595,0.04345,0.04754,0.04366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,525,0,0,0,0,0,0,0,0,0,0,0,0,0.11091,0.11755,0.10641,0.11599,0.12132,0.11848,0.10941,0.10834,0.13117,0.10556,0.11435,0.10598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,526,0,0,0,0,0,0,0,0,0,0,0,0,0.01243,0.01311,0.01185,0.01362,0.01376,0.01332,0.01223,0.01209,0.01498,0.01174,0.01281,0.01179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,527,0,0,0,0,0,0,0,0,0,0,0,0,0.00448,0.00472,0.00427,0.00513,0.00493,0.00478,0.0044,0.00435,0.00537,0.00423,0.00461,0.00425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,528,0,0,0,0,0,0,0,0,0,0,0,0,0.01087,0.01146,0.01036,0.0121,0.01201,0.01163,0.01068,0.01056,0.01308,0.01026,0.0112,0.01031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,529,0,0,0,0,0,0,0,0,0,0,0,0,0.02818,0.02988,0.02705,0.03129,0.03068,0.02998,0.02775,0.02748,0.03319,0.02683,0.02904,0.02694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,530,0,0,0,0,0,0,0,0,0,0,0,0,0.03219,0.03394,0.03069,0.03305,0.03567,0.03456,0.03169,0.03133,0.0388,0.0304,0.03318,0.03054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,531,0,0,0,0,0,0,0,0,0,0,0,0,0.01275,0.01361,0.01234,0.0132,0.01368,0.01351,0.0126,0.0125,0.01467,0.01226,0.01315,0.01229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,532,0,0,0,0,0,0,0,0,0,0,0,0,0.01615,0.01711,0.01549,0.01651,0.01768,0.01725,0.01593,0.01577,0.01912,0.01536,0.01665,0.01542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,533,0,0,0,0,0,0,0,0,0,0,0,0,0.02311,0.02482,0.02252,0.02377,0.02443,0.02434,0.02289,0.02275,0.02602,0.02241,0.02384,0.02246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,0,0,0,0,0,0,0,0,0,0,0,0,0.0366,0.03895,0.03541,0.03885,0.03965,0.0391,0.03709,0.03633,0.03933,0.03593,0.03814,0.03609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,535,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01497,0.0136,0.01503,0.01543,0.01514,0.01432,0.01399,0.01523,0.01383,0.01473,0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,536,0,0,0,0,0,0,0,0,0,0,0,0,0.01828,0.01947,0.0177,0.0194,0.01978,0.01952,0.01852,0.01815,0.01964,0.01796,0.01905,0.01803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,537,0,0,0,0,0,0,0,0,0,0,0,0,0.05123,0.05477,0.04968,0.0547,0.05487,0.05428,0.05072,0.05034,0.0586,0.04938,0.05284,0.04953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,538,0,0,0,0,0,0,0,0,0,0,0,0,0.00632,0.00673,0.00616,0.00706,0.00759,0.00689,0.00635,0.00628,0.00724,0.00618,0.00658,0.00621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,539,0,0,0,0,0,0,0,0,0,0,0,0,0.02927,0.03127,0.02862,0.03244,0.03458,0.03174,0.02939,0.02911,0.03321,0.02868,0.03047,0.02881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,540,0,0,0,0,0,0,0,0,0,0,0,0,0.02675,0.02849,0.02609,0.02989,0.03219,0.02917,0.02688,0.02659,0.03069,0.02615,0.02788,0.02628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,541,0,0,0,0,0,0,0,0,0,0,0,0,0.04404,0.04697,0.04301,0.04899,0.05248,0.04788,0.04424,0.04379,0.05023,0.0431,0.04587,0.04331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,542,0,0,0,0,0,0,0,0,0,0,0,0,0.00518,0.00552,0.00505,0.00577,0.00619,0.00563,0.0052,0.00515,0.00592,0.00506,0.00539,0.00509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,543,0,0,0,0,0,0,0,0,0,0,0,0,0.02163,0.02301,0.02108,0.02423,0.02617,0.02363,0.02174,0.0215,0.0249,0.02113,0.02255,0.02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,544,0,0,0,0,0,0,0,0,0,0,0,0,0.03092,0.03301,0.03022,0.03433,0.0367,0.03357,0.03106,0.03075,0.03519,0.03028,0.0322,0.03042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,545,0,0,0,0,0,0,0,0,0,0,0,0,0.02965,0.03179,0.02908,0.03255,0.03429,0.03193,0.02975,0.0295,0.03323,0.02914,0.03084,0.02925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,546,0,0,0,0,0,0,0,0,0,0,0,0,0.02443,0.02567,0.02385,0.02634,0.02814,0.02628,0.02469,0.02399,0.02507,0.02379,0.02519,0.02414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,547,0,0,0,0,0,0,0,0,0,0,0,0,0.01003,0.01052,0.00987,0.01084,0.01174,0.01077,0.0101,0.0098,0.01001,0.00976,0.01029,0.00994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,548,0,0,0,0,0,0,0,0,0,0,0,0,0.01553,0.01631,0.01529,0.01677,0.01813,0.01666,0.01564,0.01518,0.01552,0.01512,0.01593,0.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,549,0,0,0,0,0,0,0,0,0,0,0,0,0.01288,0.01369,0.01274,0.01378,0.01451,0.01371,0.01296,0.01268,0.01299,0.01263,0.01324,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,550,0,0,0,0,0,0,0,0,0,0,0,0,0.01221,0.01287,0.01204,0.01314,0.01408,0.01306,0.01229,0.01196,0.01224,0.01192,0.01254,0.01212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,551,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0.01308,0.01224,0.01335,0.01431,0.01327,0.01248,0.01215,0.01243,0.01211,0.01274,0.01231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,552,0,0,0,0,0,0,0,0,0,0,0,0,0.03866,0.04038,0.03801,0.04202,0.04597,0.04171,0.039,0.03773,0.03852,0.0375,0.03961,0.03828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,553,0,0,0,0,0,0,0,0,0,0,0,0,0.00629,0.00658,0.00619,0.00682,0.00742,0.00677,0.00634,0.00614,0.00627,0.00611,0.00645,0.00623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,554,0,0,0,0,0,0,0,0,0,0,0,0,0.01203,0.01264,0.01185,0.013,0.01403,0.01291,0.01212,0.01177,0.01203,0.01171,0.01234,0.01193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,555,0,0,0,0,0,0,0,0,0,0,0,0,0.01409,0.01479,0.01388,0.01525,0.01653,0.01515,0.01421,0.01378,0.01408,0.01371,0.01445,0.01397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,556,0,0,0,0,0,0,0,0,0,0,0,0,0.01239,0.01298,0.0122,0.0134,0.01457,0.01331,0.01247,0.01209,0.01235,0.01206,0.01272,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,557,0,0,0,0,0,0,0,0,0,0,0,0,0.03998,0.04202,0.0394,0.04314,0.04656,0.04286,0.04024,0.03909,0.03996,0.03898,0.04106,0.03969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,558,0,0,0,0,0,0,0,0,0,0,0,0,0.06875,0.07285,0.06793,0.07366,0.07802,0.07327,0.06918,0.06756,0.06921,0.06727,0.07061,0.06826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,559,0,0,0,0,0,0,0,0,0,0,0,0,0.0404,0.04315,0.04002,0.04294,0.04461,0.04276,0.04059,0.03986,0.04091,0.03973,0.04155,0.04018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,560,0,0,0,0,0,0,0,0,0,0,0,0,0.03508,0.03728,0.0347,0.03748,0.03942,0.0373,0.03528,0.03453,0.03539,0.03439,0.03605,0.03485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,561,0,0,0,0,0,0,0,0,0,0,0,0,0.02354,0.02472,0.02319,0.02546,0.02755,0.02529,0.02373,0.02303,0.02354,0.02291,0.02415,0.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,562,0,0,0,0,0,0,0,0,0,0,0,0,0.00885,0.00937,0.00874,0.00947,0.01004,0.00941,0.00889,0.00867,0.00888,0.00867,0.0091,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,563,0,0,0,0,0,0,0,0,0,0,0,0,0.01899,0.02009,0.01875,0.02033,0.02162,0.02022,0.01907,0.01861,0.01905,0.0186,0.01954,0.01889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,564,0,0,0,0,0,0,0,0,0,0,0,0,0.02313,0.02443,0.02283,0.02482,0.02648,0.02468,0.02326,0.02267,0.0232,0.02262,0.02377,0.02298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,565,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.05551,0.05216,0.05745,0.0625,0.05705,0.05343,0.05178,0.05289,0.0515,0.05434,0.05252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,566,0,0,0,0,0,0,0,0,0,0,0,0,0.13585,0.14387,0.1342,0.14529,0.15411,0.14451,0.13641,0.13318,0.13641,0.13319,0.13983,0.13518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,567,0,0,0,0,0,0,0,0,0,0,0,0,0.15608,0.16943,0.1555,0.16309,0.16263,0.16281,0.15633,0.15518,0.15992,0.1551,0.16105,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,568,0,0,0,0,0,0,0,0,0,0,0,0,0.05104,0.05425,0.05048,0.05452,0.05734,0.05425,0.05132,0.05023,0.05149,0.05004,0.05246,0.05072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,569,0,0,0,0,0,0,0,0,0,0,0,0,0.12383,0.13195,0.12259,0.13178,0.13775,0.13119,0.12434,0.1219,0.12505,0.12173,0.12745,0.12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,570,0,0,0,0,0,0,0,0,0,0,0,0,0.30376,0.32659,0.30164,0.32064,0.32781,0.31963,0.3048,0.30061,0.30907,0.3,0.31286,0.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,0,0,0,0,0,0,0,0,0,0,0,0,0.08339,0.08851,0.08244,0.08921,0.09413,0.08875,0.08388,0.08201,0.08405,0.08169,0.08569,0.08284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,572,0,0,0,0,0,0,0,0,0,0,0,0,0.05243,0.05679,0.0522,0.05494,0.0551,0.05483,0.05256,0.05209,0.05366,0.05201,0.05406,0.0523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,573,0,0,0,0,0,0,0,0,0,0,0,0,0.03221,0.03441,0.03245,0.0349,0.03734,0.03503,0.03215,0.03144,0.03262,0.03164,0.03351,0.03239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,574,0,0,0,0,0,0,0,0,0,0,0,0,0.01032,0.01087,0.01018,0.01113,0.01195,0.01106,0.01039,0.01011,0.01034,0.01006,0.01059,0.01024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,575,0,0,0,0,0,0,0,0,0,0,0,0,0.03751,0.0406,0.03734,0.03934,0.03953,0.03925,0.03761,0.03726,0.03837,0.03719,0.03867,0.03741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,576,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,0.03975,0.03653,0.03845,0.03856,0.03837,0.03678,0.03646,0.03756,0.0364,0.03784,0.0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,577,0,0,0,0,0,0,0,0,0,0,0,0,0.09199,0.09816,0.09111,0.09788,0.10197,0.09746,0.09245,0.09072,0.09309,0.09041,0.0946,0.09148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,578,0,0,0,0,0,0,0,0,0,0,0,0,0.00284,0.00299,0.0028,0.00307,0.00331,0.00305,0.00287,0.00278,0.00285,0.00277,0.00292,0.00282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,579,0,0,0,0,0,0,0,0,0,0,0,0,0.39473,0.42934,0.39251,0.39088,0.41533,0.41499,0.39357,0.39304,0.40698,0.39016,0.40768,0.39242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,580,0,0,0,0,0,0,0,0,0,0,0,0,0.03139,0.03348,0.03086,0.03342,0.03638,0.03412,0.03119,0.031,0.03218,0.03029,0.03235,0.03084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,581,0,0,0,0,0,0,0,0,0,0,0,0,0.05189,0.05508,0.0508,0.05599,0.06195,0.0571,0.05138,0.05112,0.05324,0.04962,0.05347,0.05072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,582,0,0,0,0,0,0,0,0,0,0,0,0,0.01343,0.01429,0.01317,0.01423,0.01586,0.01472,0.01331,0.01325,0.01379,0.01288,0.01384,0.01315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,0,0,0,0,0,0,0,0,0,0,0,0,0.0354,0.03704,0.03483,0.03842,0.04188,0.03814,0.0357,0.03458,0.03531,0.03437,0.03628,0.03506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,584,0,0,0,0,0,0,0,0,0,0,0,0,0.01998,0.02106,0.01971,0.02153,0.0231,0.0214,0.02013,0.01958,0.02003,0.01949,0.02051,0.01982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,585,0,0,0,0,0,0,0,0,0,0,0,0,0.08095,0.08596,0.07966,0.08786,0.09349,0.08685,0.08137,0.07983,0.0852,0.07925,0.08359,0.08015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,586,0,0,0,0,0,0,0,0,0,0,0,0,0.07522,0.07903,0.0741,0.08129,0.08783,0.08079,0.07579,0.07362,0.07527,0.0732,0.07715,0.07455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,587,0,0,0,0,0,0,0,0,0,0,0,0,0.05038,0.05384,0.04928,0.05581,0.05946,0.05461,0.0506,0.05012,0.05713,0.04938,0.05245,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,588,0,0,0,0,0,0,0,0,0,0,0,0,0.06306,0.06741,0.06201,0.06999,0.07274,0.06849,0.06248,0.06223,0.06472,0.06095,0.0651,0.06201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,589,0,0,0,0,0,0,0,0,0,0,0,0,0.0195,0.02082,0.01916,0.02137,0.02264,0.02124,0.01934,0.01926,0.02003,0.0188,0.02011,0.01914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,590,0,0,0,0,0,0,0,0,0,0,0,0,0.06843,0.07276,0.06707,0.07768,0.08099,0.07505,0.06776,0.06744,0.0702,0.06561,0.07055,0.06699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,591,0,0,0,0,0,0,0,0,0,0,0,0,0.20287,0.21792,0.1993,0.22176,0.23222,0.21788,0.20356,0.20201,0.22606,0.19962,0.2109,0.20033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
