OID,SUBBASIN,WUPND1,WUPND2,WUPND3,WUPND4,WUPND5,WUPND6,WUPND7,WUPND8,WUPND9,WUPND10,WUPND11,WUPND12,WURCH1,WURCH2,WURCH3,WURCH4,WURCH5,WURCH6,WURCH7,WURCH8,WURCH9,WURCH10,WURCH11,WURCH12,WUSHAL1,WUSHAL2,WUSHAL3,WUSHAL4,WUSHAL5,WUSHAL6,WUSHAL7,WUSHAL8,WUSHAL9,WUSHAL10,WUSHAL11,WUSHAL12,WUDEEP1,WUDEEP2,WUDEEP3,WUDEEP4,WUDEEP5,WUDEEP6,WUDEEP7,WUDEEP8,WUDEEP9,WUDEEP10,WUDEEP11,WUDEEP12
393,393,0,0,0,0,0,0,0,0,0,0,0,0,0.06588,0.07095,0.06472,0.07206,0.07547,0.07211,0.0668,0.06644,0.06793,0.06528,0.06938,0.06634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,394,0,0,0,0,0,0,0,0,0,0,0,0,0.06637,0.0713,0.06505,0.07309,0.07731,0.07316,0.06739,0.06699,0.06839,0.0657,0.07011,0.06692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,395,0,0,0,0,0,0,0,0,0,0,0,0,0.01439,0.01554,0.01417,0.01563,0.01623,0.01564,0.01457,0.0145,0.01484,0.01428,0.01512,0.01448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,0,0,0,0,0,0,0,0,0,0,0,0,0.02553,0.02756,0.02514,0.02773,0.02879,0.02775,0.02584,0.02572,0.02633,0.02533,0.02683,0.02569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,397,0,0,0,0,0,0,0,0,0,0,0,0,0.01117,0.012,0.01095,0.01228,0.01296,0.01229,0.01134,0.01127,0.01151,0.01105,0.01178,0.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,398,0,0,0,0,0,0,0,0,0,0,0,0,0.02249,0.02416,0.02204,0.02475,0.02618,0.02477,0.02283,0.02269,0.02317,0.02227,0.02376,0.02268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,399,0,0,0,0,0,0,0,0,0,0,0,0,0.01306,0.01403,0.0128,0.01438,0.01521,0.01439,0.01326,0.01318,0.01346,0.01293,0.0138,0.01317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,400,0,0,0,0,0,0,0,0,0,0,0,0,0.00974,0.01046,0.00954,0.01073,0.01134,0.01074,0.00989,0.00983,0.01004,0.00964,0.01028,0.00981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,401,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07498,0.06842,0.07779,0.08314,0.07786,0.07126,0.07077,0.07214,0.06918,0.07412,0.07063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,402,0,0,0,0,0,0,0,0,0,0,0,0,0.03851,0.04139,0.03776,0.04217,0.04451,0.0422,0.039,0.03877,0.0396,0.03818,0.0407,0.03887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,403,0,0,0,0,0,0,0,0,0,0,0,0,0.01796,0.01925,0.01756,0.01991,0.02125,0.01993,0.01826,0.01814,0.0185,0.01776,0.01902,0.01813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,404,0,0,0,0,0,0,0,0,0,0,0,0,0.06562,0.07055,0.06436,0.0718,0.07574,0.07186,0.06644,0.06606,0.06747,0.06509,0.06936,0.06625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,405,0,0,0,0,0,0,0,0,0,0,0,0,0.02549,0.02728,0.02489,0.02839,0.03042,0.02841,0.02596,0.02578,0.02626,0.02518,0.02701,0.02572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,406,0,0,0,0,0,0,0,0,0,0,0,0,0.03229,0.03372,0.03165,0.03627,0.03768,0.0359,0.03199,0.03194,0.03321,0.03205,0.03374,0.03213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,407,0,0,0,0,0,0,0,0,0,0,0,0,0.01823,0.01887,0.01781,0.02074,0.02174,0.02049,0.01802,0.01799,0.01873,0.01807,0.01907,0.01811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,408,0,0,0,0,0,0,0,0,0,0,0,0,0.00496,0.00531,0.00484,0.00552,0.0059,0.00552,0.00505,0.00501,0.00511,0.0049,0.00525,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,409,0,0,0,0,0,0,0,0,0,0,0,0,0.02941,0.03056,0.02871,0.03343,0.03522,0.03308,0.0292,0.02912,0.03023,0.02914,0.03084,0.02929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,410,0,0,0,0,0,0,0,0,0,0,0,0,0.01697,0.01817,0.01658,0.01887,0.02018,0.01889,0.01728,0.01716,0.01749,0.01677,0.01797,0.01712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,411,0,0,0,0,0,0,0,0,0,0,0,0,0.00456,0.00489,0.00446,0.00504,0.00536,0.00505,0.00463,0.0046,0.0047,0.00451,0.00482,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,412,0,0,0,0,0,0,0,0,0,0,0,0,0.00822,0.00882,0.00805,0.0091,0.00967,0.00911,0.00836,0.00831,0.00847,0.00813,0.00869,0.00829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,413,0,0,0,0,0,0,0,0,0,0,0,0,0.02608,0.02799,0.02554,0.02882,0.03059,0.02885,0.02651,0.02634,0.02688,0.0258,0.02756,0.02629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,414,0,0,0,0,0,0,0,0,0,0,0,0,0.02478,0.02658,0.02425,0.02743,0.02918,0.02746,0.0252,0.02504,0.02554,0.02451,0.02621,0.02499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,415,0,0,0,0,0,0,0,0,0,0,0,0,0.20558,0.22114,0.20173,0.22492,0.23676,0.22511,0.20824,0.20706,0.21156,0.20385,0.21706,0.20743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,416,0,0,0,0,0,0,0,0,0,0,0,0,0.06068,0.06516,0.05945,0.06676,0.07073,0.06682,0.06156,0.06119,0.06245,0.06011,0.06417,0.06124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,417,0,0,0,0,0,0,0,0,0,0,0,0,0.09078,0.09813,0.08949,0.09816,0.10135,0.09822,0.09176,0.09137,0.09361,0.09013,0.09527,0.09216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,418,0,0,0,0,0,0,0,0,0,0,0,0,0.02982,0.03227,0.02942,0.03215,0.03306,0.03217,0.03012,0.03,0.03075,0.02962,0.03126,0.02998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,419,0,0,0,0,0,0,0,0,0,0,0,0,0.11985,0.12935,0.11798,0.13023,0.13531,0.13032,0.1213,0.12073,0.12358,0.1189,0.12598,0.12061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,420,0,0,0,0,0,0,0,0,0,0,0,0,0.03532,0.03798,0.03465,0.0388,0.04087,0.03883,0.03584,0.03564,0.03641,0.03497,0.03725,0.03558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,421,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.02258,0.0206,0.02309,0.02435,0.02311,0.02132,0.0212,0.02165,0.02079,0.02216,0.02116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,422,0,0,0,0,0,0,0,0,0,0,0,0,0.03259,0.03507,0.03199,0.03573,0.03754,0.03576,0.03306,0.03288,0.0336,0.03228,0.03435,0.03282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,423,0,0,0,0,0,0,0,0,0,0,0,0,0.01076,0.01161,0.01059,0.01167,0.01211,0.01168,0.01088,0.01083,0.01109,0.01068,0.01131,0.01083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,424,0,0,0,0,0,0,0,0,0,0,0,0,0.02015,0.02171,0.01981,0.02193,0.02295,0.02194,0.02038,0.02027,0.02073,0.02001,0.02125,0.02033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,425,0,0,0,0,0,0,0,0,0,0,0,0,0.0117,0.01262,0.01151,0.01274,0.01328,0.01275,0.01185,0.01179,0.01206,0.0116,0.01231,0.01178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,426,0,0,0,0,0,0,0,0,0,0,0,0,0.10002,0.10821,0.09868,0.1079,0.11106,0.10797,0.10105,0.10064,0.10316,0.09935,0.10489,0.10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,427,0,0,0,0,0,0,0,0,0,0,0,0,0.03044,0.03277,0.02989,0.03334,0.03498,0.03336,0.03087,0.0307,0.03138,0.03016,0.03208,0.03066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,428,0,0,0,0,0,0,0,0,0,0,0,0,0.03978,0.04294,0.03917,0.04318,0.04481,0.04321,0.04025,0.04006,0.04102,0.03947,0.0418,0.04002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,429,0,0,0,0,0,0,0,0,0,0,0,0,0.06947,0.07522,0.0686,0.07422,0.07618,0.07427,0.06987,0.0696,0.07137,0.06922,0.07299,0.07002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,430,0,0,0,0,0,0,0,0,0,0,0,0,0.26445,0.28615,0.26096,0.27451,0.28298,0.27468,0.26171,0.26065,0.26715,0.2664,0.2811,0.2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,431,0,0,0,0,0,0,0,0,0,0,0,0,0.13132,0.14191,0.12942,0.14198,0.1468,0.14207,0.1327,0.13212,0.13534,0.13042,0.13792,0.13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,432,0,0,0,0,0,0,0,0,0,0,0,0,0.05252,0.05655,0.05159,0.05734,0.06015,0.05739,0.05318,0.0529,0.05407,0.05209,0.0554,0.05295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,433,0,0,0,0,0,0,0,0,0,0,0,0,0.02005,0.0216,0.0197,0.02188,0.02287,0.02189,0.02031,0.0202,0.02066,0.01987,0.02111,0.02019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,434,0,0,0,0,0,0,0,0,0,0,0,0,0.03562,0.03841,0.03503,0.03874,0.04039,0.03877,0.03604,0.03586,0.03669,0.03534,0.0375,0.03588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,435,0,0,0,0,0,0,0,0,0,0,0,0,0.08882,0.09643,0.08792,0.09443,0.09581,0.09448,0.08931,0.08904,0.09145,0.0885,0.09293,0.08931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,0,0,0,0,0,0,0,0,0,0,0,0,0.02137,0.023,0.02098,0.02341,0.02457,0.02342,0.02167,0.02155,0.02206,0.02117,0.02251,0.02152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,437,0,0,0,0,0,0,0,0,0,0,0,0,0.0131,0.01404,0.0129,0.01422,0.01498,0.01414,0.0131,0.01307,0.01487,0.01285,0.0136,0.01296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,438,0,0,0,0,0,0,0,0,0,0,0,0,0.04204,0.04491,0.0415,0.04536,0.04787,0.04483,0.04162,0.04162,0.05107,0.04097,0.04316,0.04102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,439,0,0,0,0,0,0,0,0,0,0,0,0,0.03596,0.03867,0.03561,0.03848,0.03978,0.03814,0.03582,0.03582,0.04218,0.03523,0.03693,0.03526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,440,0,0,0,0,0,0,0,0,0,0,0,0,0.11377,0.1227,0.11282,0.12137,0.12441,0.12045,0.11366,0.11366,0.13157,0.1117,0.11686,0.11179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,441,0,0,0,0,0,0,0,0,0,0,0,0,0.05282,0.05638,0.05212,0.05744,0.0607,0.05675,0.05281,0.05282,0.06497,0.05127,0.05403,0.05133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,442,0,0,0,0,0,0,0,0,0,0,0,0,0.01187,0.01273,0.01174,0.01282,0.0134,0.01269,0.01187,0.01187,0.01428,0.01157,0.01216,0.01159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,443,0,0,0,0,0,0,0,0,0,0,0,0,0.05653,0.06056,0.05588,0.06109,0.06391,0.06045,0.05653,0.05653,0.06815,0.05508,0.05791,0.05514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,444,0,0,0,0,0,0,0,0,0,0,0,0,0.14557,0.15767,0.14465,0.15392,0.15565,0.15303,0.14522,0.14523,0.16367,0.14364,0.14981,0.14373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,445,0,0,0,0,0,0,0,0,0,0,0,0,0.32714,0.35505,0.3254,0.3446,0.34626,0.34289,0.32631,0.32631,0.36315,0.32353,0.33694,0.32369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,446,0,0,0,0,0,0,0,0,0,0,0,0,0.63158,0.69024,0.63033,0.65764,0.64556,0.65642,0.63143,0.63143,0.67104,0.62885,0.6517,0.62897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,447,0,0,0,0,0,0,0,0,0,0,0,0,0.06394,0.0695,0.06337,0.06802,0.06866,0.06805,0.06438,0.06421,0.066,0.06364,0.06672,0.06417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,448,0,0,0,0,0,0,0,0,0,0,0,0,0.06017,0.0654,0.05963,0.06394,0.06459,0.06396,0.06054,0.06037,0.06204,0.05994,0.06285,0.06044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,449,0,0,0,0,0,0,0,0,0,0,0,0,0.02212,0.02393,0.02183,0.02385,0.02455,0.02387,0.02234,0.02225,0.02281,0.02198,0.0232,0.02225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,450,0,0,0,0,0,0,0,0,0,0,0,0,0.04325,0.04677,0.04266,0.04655,0.04799,0.04658,0.04363,0.04344,0.04452,0.04301,0.04543,0.04355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,451,0,0,0,0,0,0,0,0,0,0,0,0,0.02475,0.02684,0.02447,0.02651,0.02702,0.02652,0.02496,0.02487,0.02553,0.02461,0.02589,0.02486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,452,0,0,0,0,0,0,0,0,0,0,0,0,0.11616,0.12501,0.11404,0.12656,0.133,0.12667,0.11744,0.1168,0.11936,0.11532,0.1227,0.11726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,0,0,0,0,0,0,0,0,0,0,0,0,0.03265,0.03475,0.03217,0.03566,0.03799,0.0352,0.03262,0.03262,0.04077,0.0316,0.03337,0.03165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,454,0,0,0,0,0,0,0,0,0,0,0,0,0.04554,0.04844,0.04486,0.04983,0.0532,0.04917,0.04552,0.04553,0.05716,0.04403,0.04653,0.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,455,0,0,0,0,0,0,0,0,0,0,0,0,0.02565,0.0273,0.02527,0.02803,0.02988,0.02767,0.02564,0.02564,0.03207,0.02482,0.02621,0.02486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,456,0,0,0,0,0,0,0,0,0,0,0,0,0.04129,0.04396,0.04069,0.04511,0.04806,0.04453,0.04127,0.04127,0.05158,0.03997,0.04221,0.04002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,457,0,0,0,0,0,0,0,0,0,0,0,0,0.05082,0.05483,0.05041,0.0542,0.05547,0.0538,0.05081,0.05081,0.05865,0.0499,0.05219,0.04994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,458,0,0,0,0,0,0,0,0,0,0,0,0,0.01435,0.01539,0.01419,0.01548,0.01614,0.01532,0.01435,0.01435,0.01719,0.014,0.01471,0.01402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,459,0,0,0,0,0,0,0,0,0,0,0,0,0.02243,0.02391,0.02212,0.02441,0.02589,0.0241,0.02237,0.02237,0.02774,0.02175,0.02295,0.02178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,460,0,0,0,0,0,0,0,0,0,0,0,0,0.13225,0.14187,0.13081,0.14195,0.14792,0.14054,0.1314,0.1314,0.15722,0.12931,0.13579,0.12945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,461,0,0,0,0,0,0,0,0,0,0,0,0,0.12421,0.13408,0.12322,0.13226,0.13519,0.1313,0.12404,0.12404,0.14281,0.12208,0.12763,0.12217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,462,0,0,0,0,0,0,0,0,0,0,0,0,0.02055,0.02208,0.02034,0.02207,0.02287,0.02187,0.02053,0.02053,0.02429,0.02009,0.02107,0.02011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,463,0,0,0,0,0,0,0,0,0,0,0,0,0.06559,0.07001,0.06472,0.07134,0.07542,0.07049,0.06559,0.06559,0.08073,0.06366,0.0671,0.06374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,464,0,0,0,0,0,0,0,0,0,0,0,0,0.01148,0.01224,0.01132,0.01251,0.01325,0.01235,0.01148,0.01148,0.01419,0.01113,0.01174,0.01115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,465,0,0,0,0,0,0,0,0,0,0,0,0,0.03999,0.04256,0.0394,0.04371,0.04659,0.04314,0.03998,0.03998,0.05002,0.03869,0.04087,0.03875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,466,0,0,0,0,0,0,0,0,0,0,0,0,0.00616,0.00655,0.00607,0.00673,0.00718,0.00664,0.00616,0.00616,0.00771,0.00596,0.00629,0.00597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,467,0,0,0,0,0,0,0,0,0,0,0,0,0.04365,0.04643,0.043,0.04767,0.05087,0.04704,0.04353,0.04353,0.0546,0.04225,0.04463,0.04231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,468,0,0,0,0,0,0,0,0,0,0,0,0,0.16229,0.17339,0.16021,0.17604,0.18557,0.17401,0.16205,0.16205,0.19837,0.15775,0.16614,0.15794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,469,0,0,0,0,0,0,0,0,0,0,0,0,0.11369,0.1222,0.11256,0.12204,0.12643,0.12093,0.11356,0.11356,0.13425,0.11121,0.11664,0.11132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,470,0,0,0,0,0,0,0,0,0,0,0,0,0.23863,0.25965,0.23765,0.25052,0.2496,0.24956,0.23852,0.23853,0.26103,0.23649,0.24585,0.23658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,471,0,0,0,0,0,0,0,0,0,0,0,0,0.01763,0.01901,0.01734,0.01921,0.02003,0.01923,0.01786,0.01777,0.01818,0.01748,0.01854,0.01774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,472,0,0,0,0,0,0,0,0,0,0,0,0,0.06554,0.0706,0.06448,0.07142,0.07458,0.07139,0.06629,0.06599,0.06878,0.06486,0.06878,0.06576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,473,0,0,0,0,0,0,0,0,0,0,0,0,0.04045,0.04377,0.04006,0.04323,0.04415,0.0431,0.0406,0.04053,0.04392,0.04001,0.04198,0.04025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,474,0,0,0,0,0,0,0,0,0,0,0,0,0.01691,0.01812,0.01671,0.01825,0.01907,0.01806,0.01688,0.01688,0.02021,0.0165,0.01735,0.01653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,475,0,0,0,0,0,0,0,0,0,0,0,0,0.04011,0.04361,0.03976,0.04266,0.04304,0.04268,0.04039,0.04028,0.04141,0.03993,0.04185,0.04025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476,0,0,0,0,0,0,0,0,0,0,0,0,0.07207,0.07782,0.07142,0.07692,0.07879,0.07647,0.07207,0.07201,0.0813,0.07098,0.07436,0.07119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,477,0,0,0,0,0,0,0,0,0,0,0,0,0.05694,0.06139,0.05599,0.0621,0.0648,0.06215,0.05769,0.0574,0.05872,0.05645,0.05991,0.05732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,478,0,0,0,0,0,0,0,0,0,0,0,0,0.0273,0.02939,0.02681,0.0299,0.03136,0.02992,0.02769,0.02754,0.02816,0.02705,0.02876,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479,0,0,0,0,0,0,0,0,0,0,0,0,0.01035,0.01112,0.01015,0.01138,0.01201,0.01139,0.01051,0.01045,0.01067,0.01024,0.01092,0.01043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,480,0,0,0,0,0,0,0,0,0,0,0,0,0.01496,0.01603,0.01463,0.01659,0.01769,0.01661,0.01522,0.01512,0.01542,0.01479,0.01583,0.01509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,481,0,0,0,0,0,0,0,0,0,0,0,0,0.02023,0.02174,0.01984,0.02221,0.02346,0.02223,0.02052,0.0204,0.02083,0.02004,0.02137,0.02041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,482,0,0,0,0,0,0,0,0,0,0,0,0,0.01381,0.01482,0.01352,0.01526,0.01621,0.01528,0.01404,0.01395,0.01423,0.01366,0.0146,0.01392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,483,0,0,0,0,0,0,0,0,0,0,0,0,0.03234,0.03485,0.03179,0.03515,0.03676,0.03518,0.03269,0.03252,0.03326,0.03211,0.03411,0.03262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,484,0,0,0,0,0,0,0,0,0,0,0,0,0.01976,0.02128,0.01941,0.02149,0.02251,0.0215,0.01997,0.01986,0.02031,0.01962,0.02085,0.01994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,485,0,0,0,0,0,0,0,0,0,0,0,0,0.00642,0.00691,0.0063,0.00703,0.00738,0.00703,0.00651,0.00647,0.00662,0.00636,0.00676,0.00646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,486,0,0,0,0,0,0,0,0,0,0,0,0,0.00989,0.01062,0.00969,0.0109,0.01153,0.01091,0.01004,0.00998,0.01019,0.00979,0.01044,0.00997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,487,0,0,0,0,0,0,0,0,0,0,0,0,0.02533,0.0273,0.0249,0.02753,0.0288,0.02756,0.02561,0.02547,0.02605,0.02515,0.02671,0.02555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,488,0,0,0,0,0,0,0,0,0,0,0,0,0.04178,0.04502,0.04107,0.0454,0.0475,0.04544,0.04223,0.04201,0.04296,0.0415,0.04408,0.04215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,489,0,0,0,0,0,0,0,0,0,0,0,0,0.03079,0.03324,0.03032,0.03346,0.03474,0.03348,0.03117,0.03102,0.03178,0.03054,0.03235,0.03098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,490,0,0,0,0,0,0,0,0,0,0,0,0,0.03823,0.04119,0.03757,0.04162,0.04354,0.04165,0.03867,0.03847,0.03934,0.03794,0.04031,0.03855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,491,0,0,0,0,0,0,0,0,0,0,0,0,0.00467,0.00502,0.00458,0.00512,0.00539,0.00512,0.00474,0.00471,0.00481,0.00463,0.00493,0.00471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,492,0,0,0,0,0,0,0,0,0,0,0,0,0.02181,0.02343,0.02138,0.02401,0.02536,0.02403,0.02214,0.02201,0.02248,0.02158,0.02302,0.02197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
