Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
207,0.0,-0.005022233065038385,-0.010346014649242001,-0.016398045250960315,-0.02402270208419122,-0.03579133020447245
208,0.0,-0.01407483756488132,-0.028994766619985755,-0.04595561780983893,-0.06732376321964721,-0.100305412420188
209,0.0,-0.00430351987203074,-0.008865434770298497,-0.014051381663512594,-0.02058490206654737,-0.03066936535733711
210,0.0,-0.0066511133614836114,-0.013701577640971687,-0.021716486761659562,-0.03181407806885267,-0.04739967091639129
211,0.0,-0.008255475555239415,-0.01700663229381877,-0.026954874449256167,-0.03948817732243651,-0.0588332814837748
212,0.0,-0.00502415626010863,-0.010349976513240032,-0.01640432465683015,-0.024031901247516373,-0.03580503600205598
213,0.0,-0.01158858919455064,-0.023872988771769018,-0.0378377919833911,-0.055431363338101024,-0.08258697218843092
214,0.0,-0.014922879973534772,-0.030741770207729453,-0.04872455298503801,-0.07138017993189832,-0.10634905186950136
215,0.0,-0.004670399198272137,-0.009621221854378895,-0.015249275850309413,-0.022339785330826645,-0.03328395909296252
216,0.0,-0.0064210769505823875,-0.013227692808025384,-0.020965397071779163,-0.03071375156149364,-0.04576029874170419
217,0.0,-0.004702636191435248,-0.009687631437365963,-0.015354532549032445,-0.02249398360733407,-0.033513698504128504
218,0.0,-0.006682929922993092,-0.013767121116792652,-0.021820370713002718,-0.03196626530679794,-0.047626414089041724
219,0.0,-0.013041293720903738,-0.02686562215138985,-0.04258100366849654,-0.06238004285994036,-0.09293978272488063
220,0.0,-0.008856022558189776,-0.018243784773526582,-0.028915714737267242,-0.04236075642272964,-0.06311312588915155
221,0.0,-0.02189343224269651,-0.045101405644023804,-0.07148403667559124,-0.10472222088377033,-0.1560252287299226
222,0.0,-0.006778600011765925,-0.013964205586414025,-0.02213274220682711,-0.032423881273877776,-0.048308214334792265
223,0.0,-0.006494089255914067,-0.013378101275883039,-0.021203788853124468,-0.031062989208721296,-0.04628062655112176
224,0.0,-0.007495292286004208,-0.015440622286364841,-0.02447280731168763,-0.03585201468925446,-0.05341577694888625
225,0.0,-0.004242249966439309,-0.008739216147507087,-0.013851329879495541,-0.020291831500190004,-0.030232720662791653
226,0.0,-0.015543495109686683,-0.032020263899085036,-0.05075091754324518,-0.0743487503529931,-0.11077191336960518
227,0.0,-0.004877862543213985,-0.010048605207192831,-0.015926662437951978,-0.023332138745012478,-0.03476246257696627
228,0.0,-0.005078969513087155,-0.01046289415583934,-0.016583294886019888,-0.024294087894276156,-0.03619566686516601
229,0.0,-0.011085284714269514,-0.02283616004267899,-0.036194457328113036,-0.053023921582440535,-0.07900013409990536
230,0.0,-0.006475752838501112,-0.013340327472733664,-0.021143918791623088,-0.030975281153938015,-0.04614995066215063
231,0.0,-0.005029143915810219,-0.010360251297043524,-0.016420609803861706,-0.024055758556698593,-0.03584058091402044
232,0.0,-0.006459932267283522,-0.013307736420216409,-0.021092263195524204,-0.030899607073456254,-0.04603720414458777
233,0.0,-0.012242373863088109,-0.025219813116745284,-0.03997245806523682,-0.05855859262357969,-0.0872462189121923
234,0.0,-0.010792065881201239,-0.02223211672109833,-0.035237071314596635,-0.051621376423533316,-0.07691048753420252
235,0.0,-0.011097085666871615,-0.022860470509141865,-0.03623298850583173,-0.0530803687375205,-0.07908423449625085
236,0.0,-0.009136325450193628,-0.01882122070478291,-0.029830929034877517,-0.04370152113451115,-0.06511072600747696
237,0.0,-0.004773682398917704,-0.00983398965966821,-0.015586504843053716,-0.022833816875615427,-0.034020014766008445
238,0.0,-0.008489180904285803,-0.01748807529607053,-0.027717943554059817,-0.04060605335545179,-0.06049880062833621
239,0.0,-0.004954757487577895,-0.010207012077311985,-0.016177731386947447,-0.023699948107165317,-0.03531046031206585
240,0.0,-0.012960406989617472,-0.026698992029693055,-0.04231690117411652,-0.061993139698918065,-0.09236333721326535
241,0.0,-0.0066463727527447366,-0.013691811784464518,-0.021701008245308274,-0.03179140245225803,-0.04736588660360731
242,0.0,-0.005063417557025257,-0.01043085646201727,-0.016532516342702325,-0.024219698672895293,-0.03608483465416972
